"Wavelength","rsr","stdev","band"
908,9.48656307e-05,4.84899392e-05,"Blue"
909,7.50140753e-05,3.98133743e-05,"Blue"
910,7.99889604e-05,4.57590249e-05,"Blue"
911,7.58094029e-05,4.44441976e-05,"Blue"
912,7.50963809e-05,4.4733064e-05,"Blue"
913,7.71869309e-05,4.30126274e-05,"Blue"
914,7.92774954e-05,4.47149323e-05,"Blue"
915,8.13680599e-05,4.94881533e-05,"Blue"
916,8.84958063e-05,5.10531318e-05,"Blue"
917,9.82329875e-05,5.88903058e-05,"Blue"
918,0.000109751665,6.28469061e-05,"Blue"
919,0.000143070778,8.95413468e-05,"Blue"
920,0.000175905079,9.17626458e-05,"Blue"
921,0.000194482302,7.15589558e-05,"Blue"
922,0.000214155792,6.06752328e-05,"Blue"
923,0.000234921623,9.37866644e-05,"Blue"
924,0.00020151255,8.68170609e-05,"Blue"
925,0.000158467679,7.73441498e-05,"Blue"
926,0.0001289059,6.11795695e-05,"Blue"
927,9.94382426e-05,5.29678364e-05,"Blue"
928,7.82863572e-05,3.84496452e-05,"Blue"
929,6.61257945e-05,3.60808008e-05,"Blue"
930,6.39602222e-05,3.99678356e-05,"Blue"
931,6.36557452e-05,3.83588194e-05,"Blue"
932,6.3188163e-05,4.01354446e-05,"Blue"
933,6.23835731e-05,3.86197607e-05,"Blue"
934,6.29098286e-05,3.87258915e-05,"Blue"
935,6.48563655e-05,3.94949129e-05,"Blue"
936,6.70532318e-05,3.91431313e-05,"Blue"
937,6.94876071e-05,3.54781805e-05,"Blue"
938,7.19220188e-05,3.66594686e-05,"Blue"
939,7.43564015e-05,4.22827034e-05,"Blue"
940,7.53634304e-05,4.49881227e-05,"Blue"
941,7.46486694e-05,4.11851142e-05,"Blue"
942,7.39338575e-05,3.78933182e-05,"Blue"
943,7.32190892e-05,3.52562383e-05,"Blue"
944,7.25042992e-05,3.34291835e-05,"Blue"
945,7.17895164e-05,3.25487927e-05,"Blue"
946,7.1074719e-05,3.26917252e-05,"Blue"
947,7.03599289e-05,3.38449463e-05,"Blue"
948,6.96451243e-05,3.59112782e-05,"Blue"
949,6.89303488e-05,3.87449363e-05,"Blue"
950,6.82268073e-05,3.86339161e-05,"Blue"
951,6.75449483e-05,3.67768407e-05,"Blue"
952,6.68630964e-05,3.53623363e-05,"Blue"
953,6.61812373e-05,3.44449873e-05,"Blue"
954,6.54993855e-05,3.40650695e-05,"Blue"
955,6.4817541e-05,3.42403655e-05,"Blue"
956,6.41356673e-05,3.49625589e-05,"Blue"
957,6.34538228e-05,3.61989805e-05,"Blue"
958,6.2771971e-05,3.789927e-05,"Blue"
959,6.20564606e-05,3.98240845e-05,"Blue"
960,5.95706624e-05,3.47660389e-05,"Blue"
961,5.70800767e-05,3.09429415e-05,"Blue"
962,5.45895164e-05,2.89024047e-05,"Blue"
963,5.20989452e-05,2.90228727e-05,"Blue"
964,4.96083812e-05,3.12794473e-05,"Blue"
965,4.91356514e-05,2.96845083e-05,"Blue"
966,4.98748668e-05,2.8223576e-05,"Blue"
967,5.06140677e-05,2.84104408e-05,"Blue"
968,5.13532686e-05,3.02144672e-05,"Blue"
969,5.20924659e-05,3.33745229e-05,"Blue"
970,5.27612792e-05,3.69829831e-05,"Blue"
971,5.27748489e-05,3.55220072e-05,"Blue"
972,5.27884076e-05,3.44463588e-05,"Blue"
973,5.28019773e-05,3.37928832e-05,"Blue"
974,5.28155397e-05,3.35861732e-05,"Blue"
975,5.28290948e-05,3.38344325e-05,"Blue"
976,5.28426644e-05,3.45278568e-05,"Blue"
977,5.28562268e-05,3.56404053e-05,"Blue"
978,5.28697965e-05,3.71346359e-05,"Blue"
979,5.2883348e-05,3.89664128e-05,"Blue"
980,5.25257674e-05,3.98029078e-05,"Blue"
981,5.13424311e-05,3.81151694e-05,"Blue"
982,5.01590948e-05,3.67806315e-05,"Blue"
983,4.89757585e-05,3.58386751e-05,"Blue"
984,4.77924259e-05,3.53207615e-05,"Blue"
985,4.66090787e-05,3.52455972e-05,"Blue"
986,4.54257497e-05,3.56159508e-05,"Blue"
987,4.42424171e-05,3.64182451e-05,"Blue"
988,4.30590771e-05,3.76248645e-05,"Blue"
989,4.04858874e-05,3.71989881e-05,"Blue"
990,3.29359682e-05,2.97587758e-05,"Blue"
991,2.53860344e-05,2.23187817e-05,"Blue"
992,1.78361097e-05,1.48791833e-05,"Blue"
993,1.02861832e-05,7.44116232e-06,"Blue"
994,2.73625824e-06,2.67802989e-07,"Blue"
995,2.5392294e-06,3.60249999e-07,"Blue"
996,2.45627643e-06,5.29054319e-07,"Blue"
997,2.45663136e-06,7.29646956e-07,"Blue"
998,2.54870656e-06,9.6960332e-07,"Blue"
999,2.71735371e-06,1.24152075e-06,"Blue"
1000,2.95390078e-06,1.54071915e-06,"Blue"
1001,3.24895836e-06,1.83227269e-06,"Blue"
1002,3.55402995e-06,2.02716342e-06,"Blue"
1003,3.83233464e-06,2.06219102e-06,"Blue"
1004,4.06528534e-06,1.88627905e-06,"Blue"
1005,4.25594999e-06,1.50682104e-06,"Blue"
1006,4.42920327e-06,1.0351871e-06,"Blue"
1007,4.6099849e-06,7.09064693e-07,"Blue"
1008,4.74956005e-06,7.8337996e-07,"Blue"
1009,4.78720676e-06,1.01687488e-06,"Blue"
1010,4.64812683e-06,1.17922127e-06,"Blue"
1011,4.31945682e-06,1.22179017e-06,"Blue"
1012,3.85304338e-06,1.14222837e-06,"Blue"
1013,3.33451476e-06,9.61160708e-07,"Blue"
1014,2.84524913e-06,7.33171362e-07,"Blue"
1015,2.43831028e-06,5.02946705e-07,"Blue"
1016,2.13954308e-06,3.08828021e-07,"Blue"
1017,1.9301001e-06,1.64078088e-07,"Blue"
1018,1.7997794e-06,1.4310055e-07,"Blue"
1019,1.73935894e-06,2.48616686e-07,"Blue"
1020,1.73495948e-06,3.73915782e-07,"Blue"
1021,1.77375114e-06,4.87401508e-07,"Blue"
1022,1.83015561e-06,5.6560873e-07,"Blue"
1023,1.88801096e-06,5.78917764e-07,"Blue"
1024,1.93164351e-06,5.08773951e-07,"Blue"
1025,1.96021529e-06,3.74718724e-07,"Blue"
1026,1.97631221e-06,2.66891902e-07,"Blue"
1027,1.97584245e-06,3.30839356e-07,"Blue"
1028,1.95101484e-06,4.71531735e-07,"Blue"
1029,1.87307967e-06,5.73227624e-07,"Blue"
1030,1.71636191e-06,6.12220219e-07,"Blue"
1031,1.5015853e-06,5.99891735e-07,"Blue"
1032,1.24756605e-06,5.34946253e-07,"Blue"
1033,9.95722758e-07,4.40049917e-07,"Blue"
1034,7.73939064e-07,3.36011198e-07,"Blue"
1035,5.98570466e-07,2.44078905e-07,"Blue"
1036,4.66328828e-07,1.72828152e-07,"Blue"
1037,3.70400528e-07,1.20443943e-07,"Blue"
1038,3.01085151e-07,8.39485566e-08,"Blue"
1039,2.5071958e-07,5.67830618e-08,"Blue"
1040,2.132183e-07,3.77423284e-08,"Blue"
1041,1.88844552e-07,2.49164795e-08,"Blue"
1042,1.70476696e-07,1.49179762e-08,"Blue"
1043,1.57019898e-07,9.28566379e-09,"Blue"
1044,1.47377676e-07,8.83061979e-09,"Blue"
1045,1.40791812e-07,1.32013946e-08,"Blue"
1046,1.37412599e-07,1.79913187e-08,"Blue"
1047,1.35967738e-07,2.33908235e-08,"Blue"
1048,1.36039375e-07,2.96422069e-08,"Blue"
1049,1.38585676e-07,3.64536596e-08,"Blue"
1050,1.44289899e-07,4.40560548e-08,"Blue"
1051,1.51905368e-07,5.22050776e-08,"Blue"
1052,1.61024602e-07,6.01667196e-08,"Blue"
1053,1.71888047e-07,6.73541649e-08,"Blue"
1054,1.84362875e-07,7.42722293e-08,"Blue"
1055,1.97798329e-07,7.84216141e-08,"Blue"
1056,2.12131724e-07,7.87304231e-08,"Blue"
1057,2.26694468e-07,7.55082112e-08,"Blue"
1058,2.41615965e-07,6.82208707e-08,"Blue"
1059,2.56329344e-07,5.7289359e-08,"Blue"
1060,2.70091135e-07,4.67036863e-08,"Blue"
1061,2.85139322e-07,4.12873788e-08,"Blue"
1062,2.98845833e-07,4.42755166e-08,"Blue"
1063,3.09972336e-07,5.28116537e-08,"Blue"
1064,3.16134219e-07,6.15236431e-08,"Blue"
1065,3.15701357e-07,6.69100189e-08,"Blue"
1066,3.08374069e-07,6.8508875e-08,"Blue"
1067,2.95289283e-07,6.6949184e-08,"Blue"
1068,2.77809704e-07,6.17448777e-08,"Blue"
1069,2.58903754e-07,5.3794853e-08,"Blue"
1070,2.40682596e-07,4.45641852e-08,"Blue"
1071,2.26433642e-07,3.5269462e-08,"Blue"
1072,2.14712401e-07,2.6614412e-08,"Blue"
1073,2.05432116e-07,1.8299934e-08,"Blue"
1074,1.98763161e-07,1.25601396e-08,"Blue"
1075,1.95440094e-07,1.35864173e-08,"Blue"
1076,1.95772387e-07,2.11639328e-08,"Blue"
1077,1.99552659e-07,3.16333093e-08,"Blue"
1078,2.07124785e-07,4.43308963e-08,"Blue"
1079,2.18376712e-07,5.99487677e-08,"Blue"
1080,2.34206652e-07,7.8611933e-08,"Blue"
1081,2.56713889e-07,1.01207547e-07,"Blue"
1082,2.84909532e-07,1.28134005e-07,"Blue"
1083,3.19608517e-07,1.5779294e-07,"Blue"
1084,3.59602723e-07,1.88152583e-07,"Blue"
1085,4.03542117e-07,2.14621053e-07,"Blue"
1086,4.46955596e-07,2.28808005e-07,"Blue"
1087,4.86932947e-07,2.25524261e-07,"Blue"
1088,5.22511641e-07,2.02397175e-07,"Blue"
1089,5.54605663e-07,1.63683055e-07,"Blue"
1090,5.86517842e-07,1.24137998e-07,"Blue"
1091,6.2048764e-07,1.11067692e-07,"Blue"
1092,6.53451991e-07,1.34040505e-07,"Blue"
1093,6.81887741e-07,1.69568921e-07,"Blue"
1094,6.97159521e-07,1.99529012e-07,"Blue"
1095,6.93727657e-07,2.17196956e-07,"Blue"
1096,6.69333531e-07,2.2134202e-07,"Blue"
1097,6.27949305e-07,2.14436653e-07,"Blue"
1098,5.74110231e-07,2.01405413e-07,"Blue"
1099,5.13200462e-07,1.83953105e-07,"Blue"
1100,4.50913802e-07,1.65667856e-07,"Blue"
350,1.87397049e-08,1.00065964e-08,"Green"
351,2.78711876e-09,1.59616265e-09,"Green"
352,3.72102811e-08,2.92800522e-08,"Green"
353,4.28845333e-08,3.35882078e-08,"Green"
354,1.14855387e-08,7.33501349e-09,"Green"
355,4.86218221e-09,4.67470151e-09,"Green"
356,6.59124266e-09,1.17036505e-08,"Green"
357,9.51463264e-09,9.67916325e-09,"Green"
358,3.16179882e-09,4.00837274e-09,"Green"
359,-7.15723245e-11,1.81583937e-09,"Green"
360,1.43689005e-09,4.71170214e-10,"Green"
361,4.69168526e-09,2.0556663e-09,"Green"
362,3.62073882e-09,6.34082076e-09,"Green"
363,5.95681282e-09,1.46134027e-09,"Green"
364,5.01778441e-09,3.31334249e-09,"Green"
365,1.7762708e-09,2.26645258e-09,"Green"
366,1.1620557e-08,6.32360608e-09,"Green"
367,9.03512198e-09,1.95175009e-09,"Green"
368,4.01701783e-09,9.07966979e-10,"Green"
369,1.80905224e-09,3.51810775e-10,"Green"
370,1.91330329e-09,4.25369323e-10,"Green"
371,2.16901297e-09,8.24086632e-10,"Green"
372,1.55743274e-09,5.91167948e-10,"Green"
373,8.93466912e-10,2.78253559e-10,"Green"
374,3.20360821e-10,4.43603765e-11,"Green"
375,1.3073817e-10,1.88503917e-11,"Green"
376,6.97880365e-11,2.7628979e-11,"Green"
377,4.17365344e-11,1.71485569e-11,"Green"
378,4.46865739e-11,8.6993919e-12,"Green"
379,2.74806844e-11,6.47075015e-12,"Green"
380,8.213355e-11,4.03468682e-11,"Green"
381,2.33295987e-11,5.62355336e-11,"Green"
382,5.28718014e-10,2.85764329e-10,"Green"
383,7.28216376e-11,4.2423004e-10,"Green"
384,1.67611294e-08,9.88253035e-09,"Green"
385,6.51956285e-08,3.45682984e-08,"Green"
386,5.84106097e-08,1.79253732e-08,"Green"
387,6.47331344e-09,1.06303792e-08,"Green"
388,1.77525106e-09,9.82364745e-10,"Green"
389,2.5536559e-11,5.55902879e-10,"Green"
390,1.7970811e-10,1.45031001e-10,"Green"
391,1.01185393e-10,2.79862817e-11,"Green"
392,1.33477188e-10,4.09207494e-11,"Green"
393,1.62288974e-10,8.80664205e-12,"Green"
394,2.52427773e-10,2.27335407e-11,"Green"
395,3.99933531e-10,4.2096153e-11,"Green"
396,1.59019498e-09,1.65731942e-10,"Green"
397,5.79221471e-09,4.2823417e-10,"Green"
398,9.8486268e-09,6.39359954e-10,"Green"
399,3.721913e-09,8.56898663e-10,"Green"
400,1.37561451e-09,6.18571083e-10,"Green"
401,1.56798219e-09,4.23583779e-10,"Green"
402,2.4661897e-09,7.64890595e-10,"Green"
403,4.46365833e-09,1.71171177e-09,"Green"
404,4.01062028e-09,2.25030816e-09,"Green"
405,7.63663355e-09,6.55081878e-10,"Green"
406,1.52959796e-08,2.29406361e-09,"Green"
407,4.35207781e-08,6.46090292e-09,"Green"
408,4.32423974e-07,1.01814152e-07,"Green"
409,1.14418071e-06,1.92555191e-07,"Green"
410,6.66401036e-07,1.055665e-07,"Green"
411,8.51045883e-08,5.5779239e-09,"Green"
412,3.61381005e-08,2.61492943e-08,"Green"
413,1.10107585e-08,1.57111852e-08,"Green"
414,2.84886141e-08,2.14189892e-08,"Green"
415,2.8203532e-08,1.8572738e-08,"Green"
416,3.45830991e-08,2.21319425e-08,"Green"
417,1.51577968e-08,1.08092086e-08,"Green"
418,3.39001751e-08,1.92638989e-08,"Green"
419,6.62904753e-08,1.05795124e-08,"Green"
420,3.29705578e-08,1.76039556e-08,"Green"
421,6.22959249e-08,3.07824415e-08,"Green"
422,1.346678e-07,7.70041595e-08,"Green"
423,6.86902069e-07,5.99890313e-07,"Green"
424,2.11071779e-06,1.71634201e-06,"Green"
425,2.41559201e-06,1.7474888e-06,"Green"
426,1.36281835e-06,5.04952482e-07,"Green"
427,2.50170547e-06,2.47166986e-06,"Green"
428,2.6138357e-06,2.70757664e-06,"Green"
429,1.25758618e-06,1.20172797e-06,"Green"
430,6.14848602e-07,4.94712822e-07,"Green"
431,4.93097161e-07,3.23373456e-07,"Green"
432,5.82551706e-07,3.5026946e-07,"Green"
433,7.82613711e-07,4.25311555e-07,"Green"
434,1.1812225e-06,5.54821327e-07,"Green"
435,1.97597524e-06,8.51217578e-07,"Green"
436,3.15177954e-06,1.03111688e-06,"Green"
437,3.9661677e-06,9.52992707e-07,"Green"
438,3.60187505e-06,8.24162839e-07,"Green"
439,2.79732035e-06,6.95065467e-07,"Green"
440,2.3320988e-06,6.87494548e-07,"Green"
441,2.19785738e-06,7.06147546e-07,"Green"
442,2.23468078e-06,7.8508441e-07,"Green"
443,2.55656596e-06,7.88265424e-07,"Green"
444,2.97437055e-06,6.75853812e-07,"Green"
445,3.33592402e-06,3.38687755e-07,"Green"
446,3.47441983e-06,2.64452837e-07,"Green"
447,3.28582132e-06,6.52081951e-07,"Green"
448,2.84157727e-06,6.68779364e-07,"Green"
449,2.38474217e-06,5.9748146e-07,"Green"
450,2.03392892e-06,4.52962297e-07,"Green"
451,1.88255092e-06,3.6297314e-07,"Green"
452,1.90457695e-06,3.92539619e-07,"Green"
453,1.97644249e-06,4.25405887e-07,"Green"
454,2.22389394e-06,4.8279702e-07,"Green"
455,2.58670707e-06,5.04807872e-07,"Green"
456,3.15565785e-06,5.95958227e-07,"Green"
457,3.66597578e-06,6.41517943e-07,"Green"
458,3.90566993e-06,5.29220699e-07,"Green"
459,3.76651315e-06,4.30134151e-07,"Green"
460,3.28889564e-06,3.16985989e-07,"Green"
461,2.82399515e-06,1.78529191e-07,"Green"
462,2.45250385e-06,1.56838169e-07,"Green"
463,2.26598718e-06,1.91200385e-07,"Green"
464,2.24068594e-06,2.15965002e-07,"Green"
465,2.25329109e-06,2.20821747e-07,"Green"
466,2.50555217e-06,2.78388796e-07,"Green"
467,2.87890953e-06,3.79969066e-07,"Green"
468,3.58028069e-06,4.92773154e-07,"Green"
469,4.79210212e-06,6.73371233e-07,"Green"
470,6.59857187e-06,8.38607775e-07,"Green"
471,9.19699323e-06,5.34903222e-07,"Green"
472,1.19693887e-05,9.16483089e-07,"Green"
473,1.35496384e-05,3.01187652e-06,"Green"
474,1.29589271e-05,4.33205514e-06,"Green"
475,1.05433237e-05,3.92748916e-06,"Green"
476,8.10627807e-06,2.80499808e-06,"Green"
477,6.41045926e-06,1.91861909e-06,"Green"
478,5.34885703e-06,1.38879761e-06,"Green"
479,4.78630227e-06,1.08615939e-06,"Green"
480,4.52016275e-06,8.84058409e-07,"Green"
481,4.44889702e-06,7.41161159e-07,"Green"
482,4.6326536e-06,6.71623354e-07,"Green"
483,5.09078382e-06,6.64032825e-07,"Green"
484,5.81639142e-06,6.90806587e-07,"Green"
485,6.92228377e-06,7.21870038e-07,"Green"
486,8.63935475e-06,7.31242096e-07,"Green"
487,1.12386533e-05,7.04235845e-07,"Green"
488,1.48697764e-05,6.15715692e-07,"Green"
489,2.00042559e-05,6.24523636e-07,"Green"
490,2.68228105e-05,1.79698998e-06,"Green"
491,3.45314438e-05,3.97447957e-06,"Green"
492,4.13245471e-05,6.23775395e-06,"Green"
493,4.48992432e-05,7.83014184e-06,"Green"
494,4.50133011e-05,8.1184462e-06,"Green"
495,4.33192472e-05,7.36665652e-06,"Green"
496,4.12794507e-05,6.44711281e-06,"Green"
497,3.98710763e-05,5.50011237e-06,"Green"
498,3.92908696e-05,4.83340318e-06,"Green"
499,3.95892639e-05,4.53618668e-06,"Green"
500,4.12123445e-05,4.41004931e-06,"Green"
501,4.45583901e-05,4.58544582e-06,"Green"
502,4.96032917e-05,4.99514181e-06,"Green"
503,5.64044931e-05,5.37784354e-06,"Green"
504,6.56921547e-05,6.12208396e-06,"Green"
505,7.8087156e-05,6.89741864e-06,"Green"
506,9.47670997e-05,7.71470422e-06,"Green"
507,0.000116855001,8.92856133e-06,"Green"
508,0.000144645732,1.01671376e-05,"Green"
509,0.000178074275,1.06697735e-05,"Green"
510,0.000218427638,1.01258383e-05,"Green"
511,0.000266764429,8.34385446e-06,"Green"
512,0.000328366237,6.18969489e-06,"Green"
513,0.000402857055,6.83436883e-06,"Green"
514,0.000488896738,1.293889e-05,"Green"
515,0.000589339936,2.3034625e-05,"Green"
516,0.000717414485,3.53317664e-05,"Green"
517,0.000878333347,4.97790752e-05,"Green"
518,0.00109091122,6.77367861e-05,"Green"
519,0.00138202147,9.08650254e-05,"Green"
520,0.00179561262,0.000121303805,"Green"
521,0.00317370309,0.000425453763,"Green"
522,0.00431490038,0.000467611564,"Green"
523,0.00613501482,0.000526482763,"Green"
524,0.00918434467,0.00072791276,"Green"
525,0.0133281145,0.00103188178,"Green"
526,0.0200634636,0.00147256977,"Green"
527,0.0312076677,0.00201378972,"Green"
528,0.0495915599,0.00750289019,"Green"
529,0.0839209035,0.00858275127,"Green"
530,0.142274052,0.018745767,"Green"
531,0.23764506,0.0178849325,"Green"
532,0.382564992,0.0279938318,"Green"
533,0.528055489,0.0249375682,"Green"
534,0.725553274,0.0216130354,"Green"
535,0.86100316,0.0188109279,"Green"
536,0.910040259,0.0172116254,"Green"
537,0.951415002,0.0107040461,"Green"
538,0.960259259,0.00836613588,"Green"
539,0.960947871,0.00607323274,"Green"
540,0.957968891,0.00483625103,"Green"
541,0.959614038,0.00449706754,"Green"
542,0.961039424,0.00475597847,"Green"
543,0.967823565,0.00677342247,"Green"
544,0.967478096,0.00953850057,"Green"
545,0.971039712,0.00927282497,"Green"
546,0.975967646,0.00507821515,"Green"
547,0.96995008,0.00606292114,"Green"
548,0.965836465,0.011020368,"Green"
549,0.962728083,0.0135022635,"Green"
550,0.970353484,0.0117153227,"Green"
551,0.976575375,0.00961760618,"Green"
552,0.984785318,0.00788118504,"Green"
553,0.9922418,0.00791125,"Green"
554,0.997885764,0.00588649465,"Green"
555,0.997550666,0.00396924559,"Green"
556,0.995136619,0.00585150113,"Green"
557,0.992904305,0.00807942543,"Green"
558,0.992210686,0.00794198178,"Green"
559,0.991475642,0.00688981311,"Green"
560,0.990395665,0.00668934779,"Green"
561,0.987448871,0.00504558347,"Green"
562,0.985132039,0.00928257033,"Green"
563,0.984826446,0.0116709955,"Green"
564,0.986907184,0.0143458983,"Green"
565,0.99114877,0.0155484192,"Green"
566,0.994766235,0.0149320299,"Green"
567,0.993841887,0.0126707377,"Green"
568,0.991017163,0.0131616099,"Green"
569,0.987221479,0.0159205887,"Green"
570,0.983745098,0.0232921187,"Green"
571,0.983483195,0.0286394395,"Green"
572,0.986702144,0.028002318,"Green"
573,0.991954029,0.0183696058,"Green"
574,0.996305704,0.00402131118,"Green"
575,0.999346554,0.015460589,"Green"
576,1,0.02355198,"Green"
577,0.999474287,0.0201139431,"Green"
578,0.998127341,0.0105826892,"Green"
579,0.995951235,0.00431783404,"Green"
580,0.989320576,0.00786188245,"Green"
581,0.974154234,0.00982175302,"Green"
582,0.949241102,0.0145222591,"Green"
583,0.935025513,0.0205281395,"Green"
584,0.928536415,0.0260325242,"Green"
585,0.931859076,0.0159295704,"Green"
586,0.92724669,0.0229585972,"Green"
587,0.864495873,0.0529586039,"Green"
588,0.710982621,0.0324755795,"Green"
589,0.516266644,0.030762529,"Green"
590,0.345082521,0.0650392622,"Green"
591,0.216169268,0.068422541,"Green"
592,0.120756455,0.0501221716,"Green"
593,0.0583439283,0.0289529264,"Green"
594,0.0269462988,0.015019346,"Green"
595,0.012431385,0.00753269717,"Green"
596,0.00607701857,0.00394146424,"Green"
597,0.00376824848,0.00254559424,"Green"
598,0.00202132715,0.00140371802,"Green"
599,0.00115143904,0.000811072532,"Green"
600,0.000693343231,0.000491489656,"Green"
601,0.000440965407,0.000312308053,"Green"
602,0.000296079816,0.00020884235,"Green"
603,0.000211457067,0.000147989966,"Green"
604,0.000159899704,0.000110723013,"Green"
605,0.00012725775,8.74394391e-05,"Green"
606,0.000108233282,7.39892785e-05,"Green"
607,9.78746175e-05,6.67638596e-05,"Green"
608,9.53954077e-05,6.54382384e-05,"Green"
609,0.000100349622,6.98328295e-05,"Green"
610,0.000112615962,8.00532507e-05,"Green"
611,0.000132075365,9.59766767e-05,"Green"
612,0.000151954926,0.000110392655,"Green"
613,0.000154923822,0.000107475986,"Green"
614,0.000133097521,8.22094444e-05,"Green"
615,9.88809043e-05,5.04696181e-05,"Green"
616,6.92698231e-05,2.87892562e-05,"Green"
617,4.93361767e-05,1.73323588e-05,"Green"
618,3.66385066e-05,1.15788271e-05,"Green"
619,2.92709865e-05,8.80642892e-06,"Green"
620,2.50927278e-05,7.31549426e-06,"Green"
621,2.27814653e-05,6.82759446e-06,"Green"
622,2.20677412e-05,7.08333937e-06,"Green"
623,2.24017003e-05,7.80276787e-06,"Green"
624,2.3501927e-05,9.16272711e-06,"Green"
625,2.55524392e-05,1.11186091e-05,"Green"
626,2.8447681e-05,1.37109955e-05,"Green"
627,3.13619385e-05,1.62141041e-05,"Green"
628,3.37539568e-05,1.78779483e-05,"Green"
629,3.6091722e-05,1.85542449e-05,"Green"
630,3.78463956e-05,1.81198302e-05,"Green"
631,4.02058249e-05,1.7362785e-05,"Green"
632,4.49101426e-05,1.71097072e-05,"Green"
633,5.38165441e-05,1.81707164e-05,"Green"
634,6.76077107e-05,2.14551474e-05,"Green"
635,8.6865206e-05,2.84184662e-05,"Green"
636,0.000104694984,3.69262088e-05,"Green"
637,0.000108884822,3.93847804e-05,"Green"
638,9.45412394e-05,3.08761628e-05,"Green"
639,7.38239542e-05,1.7905666e-05,"Green"
640,5.72164463e-05,8.05658965e-06,"Green"
641,4.79927076e-05,2.35904463e-06,"Green"
642,4.41564371e-05,1.32681544e-06,"Green"
643,4.32738852e-05,3.65809069e-06,"Green"
644,4.43772406e-05,4.85151713e-06,"Green"
645,4.76496971e-05,4.52653558e-06,"Green"
646,5.06928482e-05,1.90419394e-06,"Green"
647,5.27775665e-05,2.58248247e-06,"Green"
648,5.32117374e-05,6.91190189e-06,"Green"
649,5.18706511e-05,8.02105023e-06,"Green"
650,5.04916534e-05,5.11459348e-06,"Green"
651,5.19056193e-05,1.6446329e-06,"Green"
652,5.61194502e-05,1.12738298e-05,"Green"
653,5.92813958e-05,1.98556409e-05,"Green"
654,5.22105329e-05,1.92761472e-05,"Green"
655,3.49302863e-05,9.8298151e-06,"Green"
656,1.98621383e-05,2.39998326e-06,"Green"
657,1.1755661e-05,5.19339096e-07,"Green"
658,7.29121166e-06,8.89752812e-07,"Green"
659,4.89470176e-06,7.66125709e-07,"Green"
660,3.52965435e-06,5.99102634e-07,"Green"
661,2.7036092e-06,4.64392855e-07,"Green"
662,2.22340191e-06,3.20718073e-07,"Green"
663,1.98100975e-06,2.56676628e-07,"Green"
664,1.83305053e-06,2.27221605e-07,"Green"
665,1.7442012e-06,1.83516036e-07,"Green"
666,1.7916185e-06,6.55590995e-08,"Green"
667,1.93137248e-06,2.46866065e-08,"Green"
668,2.18823016e-06,3.55541623e-08,"Green"
669,2.63978291e-06,4.53908093e-08,"Green"
670,3.28807164e-06,5.51241008e-08,"Green"
671,4.16453076e-06,1.44746949e-07,"Green"
672,5.42100952e-06,4.43234626e-07,"Green"
673,7.07687786e-06,1.25647773e-06,"Green"
674,9.18959267e-06,2.73939054e-06,"Green"
675,1.21001576e-05,4.96228995e-06,"Green"
676,1.61401385e-05,8.03213879e-06,"Green"
677,2.24157939e-05,1.25504739e-05,"Green"
678,3.29208597e-05,1.76220728e-05,"Green"
679,4.73984146e-05,1.51120521e-05,"Green"
680,6.54980104e-05,7.58732767e-06,"Green"
681,6.91347741e-05,2.9592391e-05,"Green"
682,3.97034128e-05,1.96460896e-05,"Green"
683,1.51899039e-05,5.4307161e-06,"Green"
684,7.23261564e-06,1.68306747e-06,"Green"
685,4.27126497e-06,6.93640175e-07,"Green"
686,2.94345227e-06,3.39012701e-07,"Green"
687,2.36281198e-06,2.10725531e-07,"Green"
688,1.99816236e-06,2.24635116e-07,"Green"
689,1.78243079e-06,1.63727819e-07,"Green"
690,1.78484606e-06,9.54755208e-08,"Green"
691,1.90312994e-06,1.84918207e-07,"Green"
692,2.02786896e-06,1.67782133e-07,"Green"
693,2.44865328e-06,1.84089444e-07,"Green"
694,3.22806591e-06,1.88060625e-07,"Green"
695,2.31398553e-05,1.95136799e-05,"Green"
696,3.83199294e-05,3.1278214e-05,"Green"
697,4.34324866e-05,3.10142132e-05,"Green"
698,4.7389156e-05,3.26872614e-05,"Green"
699,4.85587225e-05,2.96405324e-05,"Green"
700,4.72891879e-05,2.72081252e-05,"Green"
701,4.35706716e-05,2.25223685e-05,"Green"
702,4.49853942e-05,2.72241705e-05,"Green"
703,4.11915389e-05,2.1799191e-05,"Green"
704,3.76776043e-05,2.30479545e-05,"Green"
705,3.68674191e-05,2.07972844e-05,"Green"
706,3.60572521e-05,1.90703431e-05,"Green"
