"grain_size","Blue_2","Green_3","Red_4","NIR_5","SWIR1_6","SWIR2_7"
453,0.975825626455517,0.968746426964737,0.939235075235789,0.804472111634742,0.0172896288055612,0.0261733877982517
454,0.975817615800629,0.968692621091763,0.939174384295898,0.80428125477083,0.0172481723008515,0.0261068502799701
455,0.975796940998988,0.968665345869609,0.939096053507833,0.804091301494209,0.0172069482341259,0.0260406377193735
456,0.975778068892073,0.968612863139946,0.939043753502072,0.803904582372356,0.0171659384189963,0.0259747338318536
457,0.975712215779768,0.968593316425429,0.938971462236038,0.803711799729912,0.0171251408813228,0.0259091602306005
458,0.975703600237208,0.968568778000542,0.938913252486293,0.803528371038819,0.0170845624610569,0.0258438770123169
459,0.975689756758108,0.968535002798036,0.938848863736061,0.803340038791483,0.0170442061734493,0.0257788938671811
460,0.975648860092356,0.968503825785389,0.938790316697361,0.803151432985697,0.0170040767542235,0.0257142521827192
461,0.975625571784554,0.968463922609043,0.938723535166987,0.802965472240502,0.0169641581090495,0.0256498914069844
462,0.97561558209562,0.968429054152333,0.938660987918665,0.802773671866161,0.0169244273483771,0.0255858251139909
463,0.975572989393795,0.968392428217971,0.938595603653451,0.802588633425212,0.0168849492935044,0.0255220881594275
464,0.975567151516853,0.968353703771921,0.938529314821274,0.802400264011146,0.0168456333526515,0.0254586342202942
465,0.975500753605389,0.968325321529164,0.938471409951424,0.802209228679135,0.0168065562690282,0.0253954858058763
466,0.975486408845485,0.968274186746786,0.938400073079775,0.802029821098513,0.0167676727426222,0.025332620651059
467,0.97546812955517,0.968249638815103,0.938332209341302,0.801837459703385,0.0167289892128964,0.025270053704236
468,0.975426954361938,0.968218836770194,0.938274682899515,0.801652325327147,0.0166905247342337,0.0252077881372374
469,0.975441210153303,0.96819069190439,0.938208028866063,0.801468366085213,0.0166522510772586,0.0251457958723069
470,0.975401155455329,0.968146118323141,0.938140168595668,0.801280095842558,0.0166141915374354,0.0250841199050646
471,0.975374425732906,0.968135782047537,0.93808691803919,0.801098427697551,0.0165763160384173,0.0250226924918441
472,0.975339167051227,0.968096909220187,0.938035367864195,0.800908922569697,0.0165386567674033,0.0249615704428484
473,0.975317901375159,0.968052036797371,0.937959685902655,0.800724982934219,0.0165011566569577,0.0249007268097121
474,0.975307701287533,0.968026388273619,0.937910244868785,0.800538708710613,0.0164638772571837,0.0248401709614524
475,0.975240555320942,0.967996358456941,0.937824327410128,0.800355773852077,0.0164267921489707,0.024779895494657
476,0.975241217302548,0.967951159766852,0.937768529546049,0.800167948130907,0.0163899030662356,0.0247198822193613
477,0.975184768850575,0.967924165956503,0.937703750125155,0.799987127066116,0.016353183268852,0.0246601359869381
478,0.975165456631192,0.9678941406137,0.937642437872345,0.799800340605509,0.0163166862105851,0.0246006979492835
479,0.975183204074521,0.967850491184597,0.937590495867108,0.799615959215969,0.016280349941729,0.0245415236350387
480,0.975122355606659,0.9678366923455,0.937514734434986,0.799435115613894,0.0162442421166622,0.0244826318098182
481,0.975115250519256,0.967789679126422,0.937457423299643,0.799249154333882,0.0162082486047606,0.0244239583685071
482,0.975065471095571,0.967772034400142,0.937396086459244,0.799064498962516,0.0161724981322329,0.0243655714908384
483,0.975046363389363,0.967732264101396,0.937337933163983,0.798886904847399,0.0161369232093456,0.0243074851638212
484,0.975034339457971,0.967706275043329,0.93726796017459,0.798702237165402,0.0161015134675939,0.0242496292760776
485,0.975013806317148,0.967669002667999,0.937210398266713,0.798517049393483,0.0160663054420725,0.0241920524164821
486,0.975011729676595,0.967635976968691,0.93714786739436,0.798331295297977,0.0160312716654771,0.0241347369787842
487,0.97494712578829,0.967595864099909,0.937079295272398,0.798151708104329,0.0159964101005036,0.0240776700697611
488,0.974939340339495,0.967560401473881,0.937015283426409,0.797968144989621,0.0159617338266664,0.0240208638795784
489,0.97490625503433,0.967545920964352,0.93696811843875,0.797787017046794,0.0159272268115421,0.023964310389678
490,0.974889603138127,0.967502809545235,0.936884844979998,0.79760584632955,0.0158929187107501,0.0239080181967193
491,0.974878735195799,0.967471689415085,0.936835270713143,0.797426770541673,0.0158587830463779,0.0238519656852811
492,0.974834810971816,0.967456671803774,0.936775308124874,0.797245241434004,0.0158247767378099,0.0237961708541533
493,0.974803087692143,0.967397126764164,0.936710265713556,0.797060899891448,0.0157909827102175,0.0237406450353782
494,0.974792281778567,0.967385353897351,0.936642476639086,0.796880147534972,0.0157573569623569,0.0236853520223899
495,0.974750024613842,0.967344144418105,0.936583253345747,0.796701222905495,0.0157238993037882,0.0236303063196405
496,0.974750920323917,0.967312968084091,0.936539725540021,0.796520171050585,0.0156905942008199,0.0235755057381504
497,0.974705212324541,0.967271893152456,0.936466379176393,0.796341422392682,0.0156574740546752,0.023520926471377
498,0.974709628440335,0.967249902350848,0.936397568586894,0.7961601135003,0.0156244927586923,0.0234666262245287
499,0.974662967968795,0.967207443341685,0.936353886839486,0.795980756976299,0.0155917158799532,0.0234125391249346
500,0.974636221184756,0.967178453267803,0.936279019738766,0.795798298815202,0.0155590735245453,0.0233587224846762
501,0.97462551262096,0.967152577132768,0.936217198210288,0.7956186900938,0.0155266206238144,0.0233051264597222
502,0.974586446686113,0.96710961429752,0.936174201603134,0.795439332388818,0.0154943278723768,0.0232517605906084
503,0.974569113002579,0.967073963507377,0.936105761437687,0.795263275119914,0.0154621729547246,0.0231986453552256
504,0.974536914631817,0.967047239495815,0.936046254920378,0.795081422182638,0.0154301914337861,0.0231457489120757
505,0.974513099220781,0.967004226230374,0.93596976918028,0.79490296965073,0.0153983463488997,0.0230930993220918
506,0.974480066026744,0.966972920328283,0.935907997383756,0.794726424744933,0.0153666944124308,0.0230406655922287
507,0.974484968956307,0.966936064281637,0.935860734301722,0.794546270351286,0.0153351841036264,0.0229884733081119
508,0.974443363435299,0.966905359352827,0.935787654691007,0.794372349843039,0.0153038495986996,0.0229364948291384
509,0.974432629005618,0.966882121693961,0.935728860803287,0.794194673760206,0.0152726417776305,0.0228847544294219
510,0.974394873817648,0.96684044572844,0.93566999900877,0.79401405251314,0.0152416180275382,0.0228332242105973
511,0.974364904864576,0.966817104028707,0.935614343900411,0.793835692418311,0.0152107359944187,0.02278195069783
512,0.974370431057072,0.966784832307633,0.935554385645746,0.793658505979686,0.0151799855014873,0.0227308827283536
513,0.974332547820019,0.966743880480755,0.935491465053427,0.793480443597035,0.015149401424113,0.0226800270507224
514,0.97429623385899,0.96671290564171,0.935424906882383,0.79330527005719,0.0151189804209659,0.0226293955838206
515,0.974267249997235,0.966687067352042,0.935364944044302,0.793127299757665,0.0150887092273026,0.0225790122698562
516,0.974252897119148,0.966654929425619,0.935314402410144,0.792949786943415,0.0150585629745514,0.0225288009760278
517,0.974228167576563,0.966622239377735,0.935262176957095,0.792778434277851,0.0150285796827049,0.0224788300080769
518,0.974210468461975,0.966580540867934,0.935193268371208,0.79259817708383,0.0149987559413371,0.0224290673722082
519,0.974180289586365,0.966555401754389,0.935127253829983,0.792424135864371,0.0149690343890669,0.0223795127947856
520,0.974168447713251,0.966531271022935,0.935072736128255,0.792248785954442,0.0149395187808026,0.0223302054922898
521,0.97413973150535,0.966499466051849,0.9350060570309,0.792071679157338,0.0149101243915569,0.0222810850543429
522,0.974098852959944,0.966466598059125,0.934956367031203,0.791897034083042,0.0148808283591534,0.022232154383487
523,0.974086611170079,0.966423221638729,0.934889965403004,0.79172029133171,0.0148517326147291,0.0221834654008394
524,0.974090569138918,0.966408682609838,0.934843253602018,0.7915447281523,0.0148227385381437,0.0221349817668806
525,0.974044176025293,0.966384302685291,0.934785048027465,0.791372300355994,0.0147939301360752,0.0220866938717073
526,0.974018520599729,0.966337632752314,0.934701925111877,0.791198189926106,0.0147652319853368,0.0220385976625051
527,0.973994250472893,0.966309985006521,0.934653522744527,0.791020205640834,0.0147366811980276,0.0219907365231675
528,0.973967352250776,0.966272877498391,0.934589988886148,0.790849494834459,0.0147082520640018,0.0219430543768039
529,0.97395478102042,0.966254231324179,0.934540836249308,0.790674387093883,0.0146799778853922,0.0218955843376804
530,0.973908499263507,0.966222444511374,0.934478120526039,0.790498656768594,0.0146518151774549,0.0218483119639985
531,0.973885086430691,0.966177433557817,0.934419209400366,0.790325915485658,0.0146238212326757,0.0218012501181705
532,0.973871206062621,0.966160583725788,0.934357413922177,0.790152777025016,0.0145959640961578,0.021754372400536
533,0.973848161526279,0.966123080506248,0.93429738070098,0.789978065919171,0.014568235937165,0.0217077042449852
534,0.973831895519885,0.966105730023933,0.934232536452647,0.789806004847781,0.0145405909056118,0.0216612442748732
535,0.973780418355012,0.966060108130411,0.93417417769077,0.789635386441789,0.0145131490411231,0.0216149519040387
536,0.973802680156797,0.966046086959078,0.934118853910237,0.789458641874278,0.0144858074688721,0.0215688328142854
537,0.973756118900768,0.966002525873813,0.934057767400293,0.78928883272857,0.0144585892235432,0.0215229456815458
538,0.973726003759832,0.965981098401555,0.933994240084242,0.789116769660396,0.0144315090068669,0.0214772433720947
539,0.973718710857862,0.965949307344501,0.933941153553714,0.788944813174643,0.014404547639309,0.0214317342971855
540,0.973670368502362,0.965911398768513,0.933893271080642,0.788768248798561,0.014377731875415,0.0213864075504278
541,0.973686419776798,0.965878993603162,0.933816161223628,0.788601071133805,0.0143510469580678,0.021341286332255
542,0.973630738365475,0.96586084475088,0.933744447980763,0.788428463656327,0.0143244718283938,0.0212963288981452
543,0.973615508291653,0.965813617181123,0.933701813677511,0.788260445487635,0.0142980351060672,0.0212515841468681
544,0.973600596429533,0.965790981933154,0.933656102125718,0.788083031940097,0.0142717243129023,0.0212070097653882
545,0.973564395864949,0.965762572917196,0.933591912028516,0.787913446662417,0.0142455143859298,0.0211626199210894
546,0.973570013993299,0.965714825176248,0.933536203098404,0.78774501162292,0.0142194647040918,0.0211184111553391
547,0.973493159672478,0.965701234228072,0.933470391525688,0.787569635069847,0.0141935242385876,0.0210743940675294
548,0.973512398412993,0.965673895798644,0.933418656088905,0.787404254375529,0.0141676805652664,0.0210305451904294
549,0.97348611600024,0.965630319347148,0.93335307285046,0.787230957907777,0.0141419962652769,0.0209868700474552
550,0.973455869661174,0.965605133198064,0.933311185679965,0.787062090356852,0.0141164183042729,0.0209434167381339
551,0.973450673988958,0.965568410522546,0.933246159835572,0.786888924352001,0.0140909555974546,0.0209000954793793
552,0.973397536034768,0.96554465216791,0.933179487341942,0.786721606211597,0.0140656255839165,0.0208569937387104
553,0.973404059999156,0.965513778035986,0.93313074895944,0.786550696054333,0.0140403827974304,0.0208140483866153
554,0.973363710050551,0.96549132851923,0.933059161137617,0.786380675700819,0.0140152684081718,0.0207712544935855
555,0.97333696938701,0.965452281060594,0.93300824651779,0.786213911982619,0.0139903229473195,0.0207286715835461
556,0.973334854595338,0.96543931751825,0.932955083914219,0.786041464282354,0.0139654188820521,0.0206862275117745
557,0.973287050467407,0.965410539787139,0.932879142712177,0.785874290886113,0.013940669502151,0.0206439756320368
558,0.973286252382747,0.965364020691932,0.932834983278874,0.785704393443144,0.0139160272842079,0.0206018994223147
559,0.973253252775284,0.965322737668632,0.932767349212909,0.78553534171461,0.0138915194893631,0.0205599879533775
560,0.973231777685098,0.965293242611151,0.932714394259159,0.785367020671906,0.0138671203025424,0.0205182680197433
561,0.973210266774757,0.965258437068794,0.932655151786561,0.785199661256594,0.0138428036329574,0.0204766958876606
562,0.973182103590064,0.965226351894996,0.932603807443117,0.78503410797764,0.0138186414083005,0.0204352867226035
563,0.973156403269746,0.965190904977729,0.932550498402572,0.784866652379772,0.0137945745493997,0.0203940591050777
564,0.973139087079518,0.965166639845662,0.932493525623277,0.784696385490988,0.0137705999613314,0.0203529838059698
565,0.973123955893902,0.965133350357765,0.93243607365097,0.784527410654716,0.0137467533855153,0.0203120995150889
566,0.973106399345348,0.96509525880073,0.932364581017305,0.784362075268241,0.0137230307859185,0.0202713590273382
567,0.973077702244679,0.965082354974192,0.932316524872737,0.784196058706942,0.0136993729282313,0.0202307823778169
568,0.973038133119602,0.965049864659045,0.932260274101525,0.784027296565455,0.0136758643184232,0.0201903729971017
